tconst,averageRating,numVotes,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,X1,id,imdbid,rating,title,year
tt3958780,5.5,3033,movie,Equity,Equity,0,2016,,100,Drama,7464,7095,3958780,3,Equity,2016
tt3960412,6.7,44058,movie,Popstar: Never Stop Never Stopping,Popstar: Never Stop Never Stopping,0,2016,,87,"Comedy,Music",7368,6965,3960412,1,Popstar: Never Stop Never Stopping,2016
tt3963816,5.5,15510,movie,Marauders,Marauders,0,2016,,107,"Action,Crime,Mystery",7392,7462,3963816,1,Marauders,2016
tt3966404,7.6,29127,movie,Mustang,Mustang,0,2015,,97,Drama,7091,6355,3966404,3,Mustang,2015
tt3967856,7.3,65753,movie,Okja,Okja,0,2017,,120,"Action,Adventure,Drama",7585,7743,3967856,3,Okja,2017
tt3969208,6.4,63,movie,Trust Fund,Trust Fund,0,2017,,107,Drama,7104,6393,3969208,3,Trust Fund,2015
tt3971202,6.3,106,movie,Paradise,Le paradis,0,2014,,68,,6707,5848,3971202,0,Le Paradis,2014
tt3977462,6.5,1470,movie,Full Out,Full Out,0,2015,,90,"Biography,Drama,Family",7105,7482,3977462,3,Full Out,2015
tt3978720,6.6,7583,movie,4th Man Out,Fourth Man Out,0,2015,,86,"Comedy,Drama",7102,7111,3978720,1,Fourth Man Out,2015
tt3981858,6.8,98,tvMovie,Harter Brocken,Harter Brocken,0,2015,,87,"Crime,Drama,Thriller",7263,7931,3981858,3,Harter Brocken,2015
tt3983072,6.8,161,movie,Ein Geschenk der Götter,Ein Geschenk der Götter,0,2014,,102,"Comedy,Drama",6590,5791,3983072,3,Ein Geschenk der Gotter,2014
tt3986820,6.5,13559,movie,The Endless,The Endless,0,2017,,111,"Fantasy,Horror,Sci-Fi",7769,8357,3986820,1,"Endless, The",2017
tt3991412,6.3,11441,movie,The 9th Life of Louis Drax,The 9th Life of Louis Drax,0,2016,,108,"Mystery,Thriller",7298,7719,3991412,1,"9th Life of Louis Drax, The",2016
tt3992752,5.5,423,movie,Women Aren't Funny,Women Aren't Funny,0,2014,,79,"Comedy,Documentary",6858,5726,3992752,3,Women Aren&#39;t Funny,2014
tt3993894,6.3,4955,movie,Queen of Earth,Queen of Earth,0,2015,,90,"Drama,Thriller",7006,6717,3993894,3,Queen of Earth,2015
tt4000768,6,26,movie,The Art Dealer,L'antiquaire,0,2015,,93,"Drama,History,Thriller",7059,6259,4000768,3,L&#39;antiquaire,2015
tt4005402,7.1,38768,movie,Colonia,Colonia,0,2015,,106,"Drama,Romance,Thriller",7009,7089,4005402,3,"Colony, The",2015
tt4007248,5.8,4803,movie,Hurricane Bianca,Hurricane Bianca,0,2016,,84,"Comedy,Drama",7380,7370,4007248,3,Hurricane Bianca,2016
tt4009278,5.7,9851,movie,Intruders,Shut In,0,2015,,90,"Drama,Horror,Thriller",7252,7881,4009278,3,Intruders,2015
tt4010918,7,1432,movie,The Throne,Sado,0,2015,,125,"Drama,History",7251,6774,4010918,3,Throne,2015
tt4016934,8.1,68863,movie,The Handmaiden,Ah-ga-ssi,0,2016,,144,"Drama,Romance,Thriller",7346,7228,4016934,3,"Handmaiden (Ah-ga-ssi) , The",2016
tt4026600,2.7,352,movie,Four Warriors,The Four Warriors,0,2015,,92,"Adventure,Fantasy",7236,6336,4026600,1,"Four Warriors, The",2015
tt4030600,4.3,15547,movie,The Bye Bye Man,The Bye Bye Man,0,2017,,96,"Horror,Thriller",7634,7354,4030600,3,"Bye Bye Man, The",2017
tt4034228,7.8,199347,movie,Manchester by the Sea,Manchester by the Sea,0,2016,,137,Drama,7305,7376,4034228,2,Manchester by the Sea,2016
tt4034354,7,85140,movie,Swiss Army Man,Swiss Army Man,0,2016,,97,"Adventure,Comedy,Drama",7428,6968,4034354,2,Swiss Army Man,2016
tt4044364,8.1,46597,movie,Citizenfour,Citizenfour,0,2014,,114,"Biography,Documentary",6727,5935,4044364,1,Citizenfour,2014
tt4046784,6.3,191810,movie,Maze Runner: The Scorch Trials,Maze Runner: The Scorch Trials,0,2015,,131,"Action,Sci-Fi,Thriller",7031,6457,4046784,3,Maze Runner: The Scorch Trials,2015
tt4048272,7.4,35960,movie,Toni Erdmann,Toni Erdmann,0,2016,,162,"Comedy,Drama",7318,7455,4048272,3,Toni Erdmann,2016
tt4052882,6.3,101620,movie,The Shallows,The Shallows,0,2016,,86,"Drama,Horror,Thriller",7365,6953,4052882,3,"Shallows, The",2016
tt4056574,7,645,tvEpisode,The Quiche of Death,The Quiche of Death,0,2014,,90,"Comedy,Mystery",6836,6040,4056574,3,Agatha Raisin: The Quiche of Death,2014
tt4056738,6.1,6203,movie,Do You Believe?,Do You Believe?,0,2015,,120,Drama,7210,6222,4056738,3,Do You Believe?,2015
tt4060576,4.7,2208,tvMovie,Lavalantula,Lavalantula,0,2015,,83,"Action,Adventure,Comedy",7250,7502,4060576,3,Lavalantula,2015
tt4062536,7,82905,movie,Green Room,Green Room,0,2015,,95,"Horror,Thriller",7199,6887,4062536,3,Green Room,2015
tt4065552,8,5135,movie,Unknown Soldier,Tuntematon sotilas,0,2017,,180,"Drama,War",7573,8031,4065552,3,Tuntematon sotilas,2017
tt4069042,7.3,19,movie,Anna Unbound,Anna Unbound,0,2015,,89,"Drama,Thriller",7082,6696,4069042,3,Anna Unbound,2015
tt4073790,5.6,12843,movie,The Darkest Minds,The Darkest Minds,0,2018,,104,"Sci-Fi,Thriller",7801,8380,4073790,3,"Darkest Minds, The",2018
tt4080768,6.6,2869,movie,Summertime,La belle saison,0,2015,,105,"Drama,Romance",7169,7091,4080768,3,La belle saison,2015
tt4082644,4.3,232,movie,Canaries,Canaries,0,2017,,84,"Comedy,Horror,Sci-Fi",7711,8374,4082644,3,Canaries,2017
tt4084744,7.2,7572,movie,Battle for Sevastopol,Bitva za Sevastopol,0,2015,,110,"Biography,Drama,Romance",7234,7041,4084744,3,Battle For Sevastopol,2015
tt4085084,6.2,4754,movie,Disorder,Maryland,0,2015,,98,"Drama,Thriller",7056,8079,4085084,0,Maryland,2015
tt4093680,6.7,1251,movie,My Skinny Sister,Min lilla syster,0,2015,,95,Drama,7103,6752,4093680,3,Min lilla syster,2015
tt4094724,6,75647,movie,The Purge: Election Year,The Purge: Election Year,0,2016,,108,"Action,Horror,Sci-Fi",7289,6962,4094724,3,"Purge: Election Year, The",2016
tt4104054,5.2,6386,movie,Dad's Army,Dad's Army,0,2016,,100,"Comedy,War",7292,6970,4104054,3,Dad&#39;s Army,2016
tt4108134,7.5,7249,tvMiniSeries,London Spy,London Spy,0,2015,2015,60,"Crime,Drama,Mystery",7114,7541,4108134,1,London Spy,2015
tt4114744,7.5,6133,movie,Whisper If I Forget,Unutursam Fisilda,0,2014,,118,"Drama,Music,Romance",6907,5924,4114744,2,Unutursam F&#305;s&#305;lda,2014
tt4116284,7.3,105909,movie,The Lego Batman Movie,The Lego Batman Movie,0,2017,,104,"Action,Animation,Comedy",7756,7439,4116284,3,"LEGO Batman Movie, The",2017
tt4120176,7,9259,movie,Things to Come,L'avenir,0,2016,,102,Drama,7326,7474,4120176,1,Things to come - L&#39;avenir,2016
tt4125300,7.1,1071,movie,The Murder Case of Hana & Alice,Hana to Arisu satsujin jiken,0,2015,,100,"Animation,Drama",7186,6823,4125300,3,"Case of Hana and Alice, The",2015
tt4131800,6.1,4710,movie,My Little Pony: The Movie,My Little Pony: The Movie,0,2017,,99,"Action,Adventure,Animation",7761,7850,4131800,3,My Little Pony: The Movie,2017
tt4136084,6.8,42535,movie,Florence Foster Jenkins,Florence Foster Jenkins,0,2016,,111,"Biography,Comedy,Drama",7537,7448,4136084,3,Florence Foster Jenkins,2016
tt4139124,6.3,39491,movie,Keanu,Keanu,0,2016,,100,"Action,Comedy,Crime",7412,6859,4139124,3,Keanu,2016
tt4144190,5.9,8021,movie,Wiener-Dog,Wiener-Dog,0,2016,,88,"Comedy,Drama",7500,7285,4144190,1,Wiener-Dog,2016
tt4144332,6.1,1232,movie,Deidra & Laney Rob a Train,Deidra & Laney Rob a Train,0,2017,,92,"Comedy,Crime,Drama",7710,7524,4144332,3,Deidra &amp; Laney Rob a Train,2017
tt4145304,5.7,2771,movie,Unexpected,Unexpected,0,2015,,90,"Comedy,Drama",6987,7335,4145304,3,Unexpected,2015
tt4145324,3.5,1835,movie,Bound,Bound,0,2015,,91,"Drama,Thriller",6979,6229,4145324,3,Bound,2015
tt4150316,6,59,movie,Frozen in Time,Frozen in Time,0,2014,,46,"Adventure,Animation,Family",6741,5993,4150316,0,Frozen in Time,2014
tt4153324,7.1,1208,movie,Tjuvheder,Tjuvheder,0,2015,,92,"Crime,Drama",6970,7270,4153324,3,Tjuvheder,2015
tt4154756,8.6,518730,movie,Avengers: Infinity War,Avengers: Infinity War,0,2018,,149,"Action,Adventure,Fantasy",7811,8178,4154756,3,Avengers: Infinity War,2018
tt4157510,7.1,313,movie,For Here or to Go?,For Here or to Go?,0,2015,,105,"Comedy,Drama",7658,7486,4157510,3,For Here or To Go?,2017
tt4158096,6.4,33333,movie,Free Fire,Free Fire,0,2016,,91,"Action,Comedy,Crime",7272,7591,4158096,0,Free Fire,2016
tt4158876,6.7,7249,movie,Other People,Other People,0,2016,,97,"Comedy,Drama",7333,7505,4158876,3,Other People,2016
tt4160708,7.1,173987,movie,Don't Breathe,Don't Breathe,0,2016,,88,"Crime,Horror,Thriller",7390,7080,4160708,3,Don&#39;t Breathe,2016
tt4171032,8.2,7608,short,World of Tomorrow,World of Tomorrow,0,2015,,17,"Animation,Comedy,Drama",6994,6277,4171032,3,World of Tomorrow,2015
tt4171544,6.1,2168,short,Predator Dark Ages,Predator Dark Ages,0,2015,,27,"Action,Short",7228,6282,4171544,0,Predator Dark Ages,2015
tt4172430,7.3,97945,movie,13 Hours,13 Hours,0,2016,,144,"Action,Drama,History",7433,6992,4172430,2,13 Hours,2016
tt4178092,7.1,117794,movie,The Gift,The Gift,0,2015,,108,"Drama,Mystery,Thriller",7157,8233,4178092,3,"Gift, The",2015
tt4191054,5.8,8822,movie,Strange Magic,Strange Magic,0,2015,,99,"Adventure,Animation,Comedy",7029,6093,4191054,3,Strange Magic,2015
tt4191580,6,33975,movie,Meet the Blacks,Meet the Blacks,0,2016,,94,"Comedy,Horror",7480,8366,4191580,3,Meet the Blacks,2016
tt4191702,6.2,4582,movie,Norman,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,0,2016,,118,"Drama,Thriller",7485,7952,4191702,1,Norman,2016
tt4195368,7.4,1926,movie,Flying Colors,Birigyaru,0,2015,,117,Drama,7192,7577,4195368,3,Birigyaru,2015
tt4196450,6.4,17845,movie,The Birth of a Nation,The Birth of a Nation,0,2016,,120,"Biography,Drama,History",7386,8207,4196450,1,"Birth of a Nation, The",2016
tt4196776,6.6,182491,movie,Jason Bourne,Jason Bourne,0,2016,,123,"Action,Thriller",7452,7046,4196776,1,Jason Bourne,2016
tt4196848,7.6,21296,movie,Mr. Church,Mr. Church,0,2016,,104,"Comedy,Drama",7369,7326,4196848,3,Mr. Church,2016
tt4209788,7.5,86795,movie,Molly's Game,Molly's Game,0,2017,,140,"Biography,Crime,Drama",7720,7948,4209788,3,Molly&#39;s Game,2017
tt4216934,6.2,1320,movie,Frau Müller muss weg!,Frau Müller muss weg!,0,2015,,83,Comedy,7247,6048,4216934,3,Frau Muller muss weg,2015
tt4218696,6.2,18731,movie,The Wall,The Wall,0,2017,,88,"Drama,Thriller,War",7765,7863,4218696,0,"Wall, The",2017
tt4225622,6.3,40715,movie,The Babysitter,The Babysitter,0,2017,,85,"Comedy,Horror",7673,7949,4225622,3,"Babysitter, The",2017
tt4226388,7.7,42203,movie,Victoria,Victoria,0,2015,,138,"Crime,Drama,Romance",7084,6343,4226388,0,Victoria,2015
tt4238858,6.7,3845,movie,The Fits,The Fits,0,2015,,72,"Drama,Music",1606,7348,4238858,1,"Fits, The",1982
tt4244998,6.8,19409,movie,Alpha,Alpha,0,2018,,96,"Adventure,Drama,Family",7844,8386,4244998,0,Alpha,2018
tt4247682,3.6,1379,movie,All Girls Weekend,All Girls Weekend,0,2016,,85,"Action,Adventure,Horror",7459,7436,4247682,3,All Girls Weekend,2016
tt4247740,7.9,28,movie,The Three Es,The Three Es,0,2015,,88,Drama,7041,6156,4247740,3,"Three Es, The",2015
tt4255304,5.8,22987,movie,The Void,The Void,0,2016,,90,"Horror,Mystery,Sci-Fi",7444,7741,4255304,3,"Void, The",2016
tt4258698,6.4,7307,movie,Southside with You,Southside with You,0,2016,,84,"Biography,Drama,History",7514,6999,4258698,2,Southside with You,2016
tt4262174,5.9,2250,movie,First Girl I Loved,First Girl I Loved,0,2016,,90,"Drama,Romance",7312,7416,4262174,3,First Girl I Loved,2016
tt4262980,6.7,16127,movie,Shin Godzilla,Shin Gojira,0,2016,,120,"Action,Adventure,Drama",7484,7196,4262980,1,Shin Godzilla,2016
tt4263482,6.8,140708,movie,The Witch,The VVitch: A New-England Folktale,0,2015,,92,"Horror,Mystery",7022,6777,4263482,3,"VVitch: A New-England Folktale, The",2015
tt4265878,6.2,351,movie,Dora or The Sexual Neuroses of Our Parents,Dora oder Die sexuellen Neurosen unserer Eltern,0,2015,,88,"Drama,Family,Romance",6988,6260,4265878,3,Dora oder Die sexuellen Neurosen unserer Eltern,2015
tt4270492,8.4,47938,tvSeries,Billions,Billions,0,2016,,60,Drama,7332,8348,4270492,3,Billions,2016
tt4270516,6.7,13222,movie,Grandma,Grandma,0,2015,,79,"Comedy,Drama",7100,6383,4270516,3,Grandma,2015
tt4273292,6.9,17095,movie,Under the Shadow,Under the Shadow,0,2016,,84,"Drama,Horror,Thriller",7541,7465,4273292,3,Under The Shadow,2016
tt4287320,5.3,67477,movie,The Circle,The Circle,0,2017,,110,"Drama,Sci-Fi,Thriller",7725,7604,4287320,3,"Circle, The",2017
tt4291590,6,4868,movie,Evolution,Évolution,0,2015,,81,"Horror,Mystery,Sci-Fi",6991,7347,4291590,0,Evolution,2015
tt4298958,7.4,6519,movie,Sweet Bean,An,0,2015,,113,Drama,7097,7454,4298958,3,Sweet Bean,2015
tt4299406,4.5,137,movie,Last Night,A Noite da Virada,0,2014,,90,Comedy,6929,6023,4299406,3,A Noite da Virada,2014
tt4302938,7.8,98939,movie,Kubo and the Two Strings,Kubo and the Two Strings,0,2016,,101,"Action,Adventure,Animation",7530,7065,4302938,1,Kubo and the Two Strings,2016
tt4308714,3.4,230,movie,Other Halves,Other Halves,0,2015,,90,"Comedy,Horror,Sci-Fi",7268,7947,4308714,3,Other Halves,2015
tt4319698,7.4,605,movie,Little Big Master,Ng goh siu hai dik hau jeung,0,2015,,112,"Biography,Drama",7095,6732,4319698,3,Little Big Master,2015
tt4322180,5.4,17,movie,L'età d'oro,L'età d'oro,0,2016,,94,Drama,7434,7721,4322180,1,L&#39;et&agrave; d&#39;oro,2016
tt4326444,7.1,22877,movie,Julieta,Julieta,0,2016,,99,"Drama,Mystery,Romance",7482,7167,4326444,3,Julieta,2016
tt4341532,5.1,1264,movie,The Phoenix Incident,The Phoenix Incident,0,2015,,81,"Mystery,Sci-Fi,Thriller",7202,8006,4341532,1,Phoenix Incident,2015
tt4341582,7.4,12134,movie,Queen of Katwe,Queen of Katwe,0,2016,,124,"Biography,Drama,Sport",7554,7565,4341582,3,Queen of Katwe,2016
tt4341864,6.2,519,movie,The Memory of Water,La Memoria del Agua,0,2015,,88,"Drama,Romance",7020,7132,4341864,2,La memoria del agua,2015
tt4348012,6.3,10481,movie,Mayhem,Mayhem,0,2017,,86,"Action,Comedy,Horror",7685,8046,4348012,3,Mayhem,2017
tt4359416,7.3,11234,movie,Taxi,Taxi,0,2015,,82,"Comedy,Drama",7241,6365,4359416,3,Taxi,2015
tt4361050,6.1,44281,movie,Ouija: Origin of Evil,Ouija: Origin of Evil,0,2016,,99,"Horror,Thriller",7488,7218,4361050,3,Ouija: Origin of Evil,2016
tt4366830,7.4,7694,tvMovie,Grease Live!,Grease Live!,0,2016,,140,"Musical,Romance",7466,7106,4366830,3,Grease Live!,2016
tt4370784,7.3,7372,movie,The Innocents,Les innocentes,0,2016,,115,"Drama,History",7315,6721,4370784,3,Les innocentes,2016
tt4385888,7.3,29467,movie,20th Century Women,20th Century Women,0,2016,,119,"Comedy,Drama",7518,7372,4385888,3,20th Century Women,2016
tt4392438,7.3,422,movie,La passion d'Augustine,La passion d'Augustine,0,2015,,103,Drama,7204,6187,4392438,3,La Passion d&#39;Augustine,2015
tt4392726,6.1,689,movie,Design for Living,Hua li shang ban zu,0,2015,,119,"Comedy,Musical,Romance",7176,6771,4392726,3,Office,2015
tt4392770,5.6,3226,movie,Always Shine,Always Shine,0,2016,,85,"Drama,Thriller",7403,7525,4392770,3,Always Shine,2016
tt4411596,6,14224,movie,My Cousin Rachel,My Cousin Rachel,0,2017,,106,"Drama,Mystery,Romance",7687,7682,4411596,3,My Cousin Rachel,2017
tt4420110,6.3,1821,tvMovie,Invisible Sister,Invisible Sister,0,2015,,80,"Adventure,Comedy,Family",7240,6726,4420110,3,Invisible Sister,2015
tt4425152,6.1,813,movie,Girls Lost,Pojkarna,0,2015,,106,Drama,7096,7832,4425152,3,Girls Lost,2015
tt4425200,7.5,247941,movie,John Wick: Chapter 2,John Wick: Chapter 2,0,2017,,122,"Action,Crime,Thriller",7649,7446,4425200,1,John Wick: Chapter 2,2017
tt4428788,7,4141,movie,Marguerite,Marguerite,0,2015,,129,"Comedy,Drama,Music",7248,6770,4428788,3,Marguerite,2015
tt4428814,6.8,4823,movie,The Measure of a Man,La loi du marché,0,2015,,91,Drama,7142,6279,4428814,1,La loi du march&eacute;,2015
tt4437640,5.8,2370,video,Batman Unlimited: Animal Instincts,Batman Unlimited: Animal Instincts,0,2015,,78,"Action,Adventure,Animation",7109,6426,4437640,1,Batman Unlimited: Animal Instincts,2015
tt4438848,5.7,96845,movie,Neighbors 2: Sorority Rising,Neighbors 2: Sorority Rising,0,2016,,92,Comedy,7353,6909,4438848,3,Neighbors 2: Sorority Rising,2016
tt4439120,6.1,3835,movie,Tag,Riaru onigokko,0,2015,,85,"Action,Fantasy,Horror",7122,6866,4439120,3,Riaru onigokko,2015
tt4443658,6.5,19174,movie,Perigo Próximo,Better Watch Out,0,2016,,89,"Comedy,Crime,Horror",7504,8049,4443658,3,Better Watch Out,2016
tt4450396,6.6,1201,movie,My Little Pony: Equestria Girls - Friendship Games,My Little Pony: Equestria Girls - Friendship Games,0,2015,,72,"Animation,Family,Fantasy",7267,6482,4450396,3,My Little Pony: Equestria Girls - Friendship Games,2015
tt4456850,6.1,2073,tvMovie,Adventures in Babysitting,Adventures in Babysitting,0,2016,,105,"Adventure,Comedy,Family",7324,7104,4456850,3,Adventures in Babysitting,2016
tt4465564,4.6,76162,movie,Fifty Shades Darker,Fifty Shades Darker,0,2017,,118,"Drama,Romance",7654,7469,4465564,3,Fifty Shades Darker,2017
tt4466872,7.1,555,movie,Les ogres,Les ogres,0,2015,,142,Drama,7256,6786,4466872,3,Les ogres,2015
tt4466936,6.6,4384,movie,Blind Date,"Un peu, beaucoup, aveuglément!",0,2015,,90,"Comedy,Romance",7072,6296,4466936,3,"Un peu, beaucoup, aveuglement!",2015
tt4468634,6.3,9549,movie,Certain Women,Certain Women,0,2016,,107,Drama,7492,7246,4468634,3,Certain Women,2016
tt4468740,7.9,37343,movie,Paddington 2,Paddington 2,0,2017,,103,"Adventure,Animation,Comedy",7730,8024,4468740,3,Paddington 2,2017
tt4472596,3.6,1552,tvMovie,The Hollow,The Hollow,0,2015,,85,Horror,7213,6593,4472596,3,"Hollow, The",2015
tt4481414,7.6,75243,movie,Gifted,Gifted,0,2017,,101,Drama,7733,7669,4481414,3,Gifted,2017
tt4485178,5.8,288,movie,I Am a Soldier,Je suis un soldat,0,2015,,96,Drama,6962,6868,4485178,3,Je suis un soldat,2015
tt4489160,6.2,158,movie,You're My Boss,You're My Boss,0,2015,,,"Comedy,Romance",7177,7873,4489160,0,You&#39;re My Boss,2015
tt4500922,6.3,76614,movie,Maze Runner: The Death Cure,Maze Runner: The Death Cure,0,2018,,143,"Action,Sci-Fi,Thriller",7785,8056,4500922,3,Maze Runner: The Death Cure,2018
tt4501454,6.3,9911,movie,The Meddler,The Meddler,0,2015,,103,"Comedy,Drama,Romance",7018,6769,4501454,3,"Meddler, The",2015
tt4503598,5.4,10872,movie,Emelie,Emelie,0,2015,,80,"Horror,Thriller",6965,7993,4503598,3,Emelie,2015
tt4513674,6.6,59204,movie,Café Society,Café Society,0,2016,,96,"Comedy,Drama,Romance",7431,6980,4513674,1,Cafe Society,2016
tt4515684,6.7,2267,movie,The Treasure,Comoara,0,2015,,89,Comedy,7166,6719,4515684,1,Comoara,2015
tt4520364,5.8,33578,movie,Morgan,Morgan,0,2016,,92,"Action,Horror,Sci-Fi",7327,7112,4520364,3,Morgan,2016
tt4540710,7.5,47050,movie,Miss Sloane,Miss Sloane,0,2016,,132,"Drama,Thriller",7553,7561,4540710,3,Miss Sloane,2016
tt4547056,6.7,42513,movie,The Girl with All the Gifts,The Girl with All the Gifts,0,2016,,111,"Drama,Horror,Thriller",7374,7704,4547056,3,"Girl with All the Gifts, The",2016
tt4547194,6.2,20548,movie,I Kill Giants,I Kill Giants,0,2017,,106,"Drama,Fantasy,Thriller",7640,8166,4547194,3,I Kill Giants,2017
tt4550098,7.5,190036,movie,Nocturnal Animals,Nocturnal Animals,0,2016,,116,"Crime,Drama,Romance",7363,7300,4550098,3,Nocturnal Animals,2016
tt4551882,7.2,400,movie,King Dave,King Dave,0,2016,,99,"Drama,Thriller",7559,7217,4551882,1,King Dave,2016
tt4555426,7.4,117636,movie,Darkest Hour,Darkest Hour,0,2017,,125,"Biography,Drama,History",7729,8020,4555426,2,Darkest Hour,2017
tt4575576,7.5,25438,movie,Christopher Robin,Christopher Robin,0,2018,,104,"Adventure,Animation,Comedy",7799,8364,4575576,2,Christopher Robin,2018
tt4576612,7,1085,movie,Comment c'est loin,Comment c'est loin,0,2015,,90,"Comedy,Musical",7154,6683,4576612,1,Comment c&#39;est loin,2015
tt4594834,5.7,7687,movie,Chi-Raq,Chi-Raq,0,2015,,127,"Comedy,Crime,Drama",7073,6660,4594834,3,Chi-Raq,2015
tt4621872,7.3,6580,movie,Like Crazy,La pazza gioia,0,2016,,118,"Comedy,Drama",7551,7166,4621872,3,La pazza gioia,2016
tt4622512,6.7,38333,movie,Battle of the Sexes,Battle of the Sexes,0,2017,,121,"Biography,Comedy,Drama",7705,7856,4622512,3,Battle of the Sexes,2017
tt4624424,6.8,47885,movie,Storks,Storks,0,2016,,87,"Adventure,Animation,Comedy",7408,7180,4624424,1,Storks,2016
tt4627404,7.8,19,video,xxxHolic Rô Adayume,xxxHolic Rô Adayume,0,2011,,,"Adventure,Animation,Drama",5679,6235,4627404,1,xxxHolic Ro Adayume,2011
tt4630562,6.7,169306,movie,The Fate of the Furious,The Fate of the Furious,0,2017,,136,"Action,Crime,Thriller",7618,7579,4630562,3,"Fate of the Furious, The",2017
tt4644822,5.4,785,tvMiniSeries,Electra Woman and Dyna Girl,Electra Woman and Dyna Girl,0,2016,,,Comedy,7487,7589,4644822,3,Electra Woman and Dyna Girl,2016
tt4645330,6.6,15210,movie,Denial,Denial,0,2016,,109,"Biography,Drama",7483,7562,4645330,3,Denial,2016
tt4645368,6.9,16783,movie,It's Only the End of the World,Juste la fin du monde,0,2016,,97,Drama,7462,7453,4645368,3,It&#39;s Only the End of the World,2016
tt4649416,6.1,4699,movie,Almost Christmas,Almost Christmas,0,2016,,111,"Comedy,Drama",7521,7758,4649416,3,Almost Christmas,2016
tt4649466,6.8,208158,movie,Kingsman: The Golden Circle,Kingsman: The Golden Circle,0,2017,,141,"Action,Adventure,Comedy",7593,7826,4649466,1,Kingsman: The Golden Circle,2017
tt4651520,6.2,95252,movie,Bad Moms,Bad Moms,0,2016,,100,Comedy,7447,7025,4651520,3,Bad Moms,2016
tt4666726,6.9,10386,movie,Christine,Christine,0,2016,,119,"Biography,Drama",7393,7473,4666726,3,Christine,2016
tt4667788,6.8,516,movie,Grüße aus Fukushima,Grüße aus Fukushima,0,2016,,108,Drama,7414,7231,4667788,3,Gr&uuml;&szlig;e aus Fukushima (Greetings from Fukushima),2016
tt4669986,7,26362,movie,Loving,Loving,0,2016,,123,"Biography,Drama,Romance",7418,7278,4669986,3,Loving,2016
tt4680182,6.2,47110,movie,Colossal,Colossal,0,2016,,109,"Action,Comedy,Drama",7426,7691,4680182,0,Colossal,2016
tt4680196,4.6,2262,movie,Planetarium,Planetarium,0,2016,,105,"Drama,Fantasy,Mystery",7285,8035,4680196,3,Planetarium,2016
tt4682708,4.7,1601,movie,We Are the Flesh,Tenemos la carne,0,2016,,79,"Drama,Fantasy,Horror",7440,8129,4682708,0,Tenemos la carne [We Are the Flesh],2016
tt4682786,6.8,72869,movie,Collateral Beauty,Collateral Beauty,0,2016,,97,"Drama,Romance",7395,8339,4682786,2,Collateral Beauty,2016
tt4686844,7.2,49809,movie,The Death of Stalin,The Death of Stalin,0,2017,,107,"Comedy,Drama,History",7660,7874,4686844,1,"Death of Stalin, The",2017
tt4691166,7.7,92,movie,7 Letters,7 Letters,0,2015,,116,Drama,7179,6775,4691166,3,7 Letters,2015
tt4695012,6.2,63435,movie,It Comes at Night,It Comes at Night,0,2017,,91,"Horror,Mystery",7742,7736,4695012,3,It Comes at Night,2017
tt4698584,6.9,7601,movie,Neruda,Neruda,0,2016,,107,"Biography,Crime,Drama",7375,7350,4698584,0,Neruda,2016
tt4698684,7.9,80973,movie,Hunt for the Wilderpeople,Hunt for the Wilderpeople,0,2016,,101,"Adventure,Comedy,Drama",7519,7377,4698684,3,Hunt for the Wilderpeople,2016
tt4699388,6.3,5399,movie,Up for Love,Un homme à la hauteur,0,2016,,98,"Comedy,Romance",7454,7058,4699388,3,Un homme a la hauteur,2016
tt4701724,6.1,12630,movie,Early Man,Early Man,0,2018,,89,"Adventure,Animation,Comedy",7789,8144,4701724,1,Early Man,2018
tt4703048,6.2,12565,movie,6 Days,6 Days,0,2017,,94,"Action,Drama,History",7608,7908,4703048,0,6 days,2017
tt4714032,6.1,25,movie,Battledream Chronicle,Battledream Chronicle,0,2015,,108,"Animation,Sci-Fi",7229,6294,4714032,3,Battledream Chronicle,2015
tt4714568,7.1,7845,movie,The Young Offenders,The Young Offenders,0,2016,,83,"Adventure,Comedy,Crime",7479,7520,4714568,3,"Young Offenders, The",2016
tt4714782,6.2,27549,movie,Personal Shopper,Personal Shopper,0,2016,,105,"Drama,Horror,Mystery",7463,7457,4714782,3,Personal Shopper,2016
tt4717402,6.9,483,movie,MFKZ,Mutafukaz,0,2017,,94,"Action,Animation,Comedy",7563,8448,4717402,0,MFKZ,2017
tt4720702,5.2,6673,movie,Bushwick,Bushwick,0,2017,,94,"Action,Adventure",7564,7981,4720702,3,Bushwick,2017
tt4729896,7,805,movie,Apostasy,Apostasy,0,2017,,95,Drama,7726,8449,4729896,3,Apostasy,2017
tt4730986,7.4,6442,movie,Divines,Divines,0,2016,,105,"Crime,Drama",7355,7274,4730986,3,Divines,2016
tt4731136,6.4,65459,movie,A Cure for Wellness,A Cure for Wellness,0,2016,,146,"Drama,Fantasy,Horror",7540,7460,4731136,1,A Cure for Wellness,2016
tt4731504,7.6,422,movie,Dofus - Livre 1: Julith,Dofus - Livre 1: Julith,0,2015,,100,"Adventure,Animation,Comedy",7016,7862,4731504,3,Dofus - Livre 1: Julith,2015
tt4738360,6.1,5010,movie,The Last King,Birkebeinerne,0,2016,,99,"Action,Adventure,Drama",7288,7313,4738360,1,Birkebeinerne,2016
